compound_short,compound_full_exp,mode,cas_id,KEGG,path_name
FAnC32,Cysteine,cell.neg,52-90-4,C00097,Carbon metabolism
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,Biosynthesis of terpenoids and steroids
FAnC86,cis-Aconitic Acid,cell.neg,499-12-7,C00417,2-Oxocarboxylic acid metabolism
FAnC101,Citric Acid,cell.neg,77-92-9,C00158,Carbon metabolism
FAnC128,D-Fructose 6-phosphate,cell.neg,643-13-0,C05345,Carbon metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Glutathione metabolism
FApC20,Cysteine,cell.pos,52-90-4,C00097,Carbon metabolism
FAnM50,Citric Acid,med.neg,77-92-9,C00158,Carbon metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Biosynthesis of terpenoids and steroids
FAnC3,Glycine,cell.neg,56-40-6,C00037,Carbon metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Pyruvate metabolism
FAnC79,Phosphoenolpyruvate,cell.neg,138-08-9,C00074,Carbon metabolism
FAnC101,Citric Acid,cell.neg,77-92-9,C00158,2-Oxocarboxylic acid metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Inositol phosphate metabolism
FApC1,Glycine,cell.pos,56-40-6,C00037,Carbon metabolism
FAnM2,Glycine,med.neg,56-40-6,C00037,Carbon metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Pyruvate metabolism
FAnM50,Citric Acid,med.neg,77-92-9,C00158,2-Oxocarboxylic acid metabolism
FApM2,Glycine,med.pos,56-40-6,C00037,Carbon metabolism
FAnC47,Malic Acid,cell.neg,97-67-6,C00149,Carbon metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Pyruvate metabolism
FAnM30,Malic Acid,med.neg,97-67-6,C00149,Carbon metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Glyoxylate and dicarboxylate metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,Carbon metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,Carbon metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Glyoxylate and dicarboxylate metabolism
FAnC42,Oxaloacetic Acid,cell.neg,328-42-7,C00036,Carbon metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,2-Oxocarboxylic acid metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,2-Oxocarboxylic acid metabolism
FAnC3,Glycine,cell.neg,56-40-6,C00037,Neuroactive ligand-receptor interaction
FAnC42,Oxaloacetic Acid,cell.neg,328-42-7,C00036,2-Oxocarboxylic acid metabolism
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,Carbon metabolism
FAnC95,Tyrosine,cell.neg,60-18-4,C00082,2-Oxocarboxylic acid metabolism
FAnC150,Arachidonic Acid,cell.neg,506-32-1,C00219,Eicosanoids
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Glyoxylate and dicarboxylate metabolism
FApC1,Glycine,cell.pos,56-40-6,C00037,Neuroactive ligand-receptor interaction
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,Carbon metabolism
FApC66,Tyrosine,cell.pos,60-18-4,C00082,2-Oxocarboxylic acid metabolism
FAnM2,Glycine,med.neg,56-40-6,C00037,Neuroactive ligand-receptor interaction
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Carbon metabolism
FAnM48,Tyrosine,med.neg,60-18-4,C00082,2-Oxocarboxylic acid metabolism
FApM2,Glycine,med.pos,56-40-6,C00037,Neuroactive ligand-receptor interaction
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Carbon metabolism
FApM37,Tyrosine,med.pos,60-18-4,C00082,2-Oxocarboxylic acid metabolism
FAnC25,Fumaric Acid,cell.neg,110-17-8,C00122,Carbon metabolism
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,2-Oxocarboxylic acid metabolism
FAnC83,G3P,cell.neg,591-57-1,C00118,Carbon metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Propanoate metabolism
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,2-Oxocarboxylic acid metabolism
FApC60,G3P,cell.pos,591-57-1,C00118,Carbon metabolism
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,2-Oxocarboxylic acid metabolism
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,2-Oxocarboxylic acid metabolism
FAnC29,Succinic Acid,cell.neg,110-15-6,C00042,Carbon metabolism
FAnM17,Succinic Acid,med.neg,110-15-6,C00042,Carbon metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Thiamine metabolism
FAnC46,Aspartic Acid,cell.neg,56-84-8,C00049,Neuroactive ligand-receptor interaction
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,Carbon metabolism
FApC32,Aspartic Acid,cell.pos,56-84-8,C00049,Neuroactive ligand-receptor interaction
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Thiamine metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,Carbon metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Nicotinate and nicotinamide metabolism
FAnC54,2-Oxoglutaric Acid,cell.neg,328-50-7,C00026,2-Oxocarboxylic acid metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Nicotinate and nicotinamide metabolism
FApM21,2-Oxoglutaric Acid,med.pos,328-50-7,C00026,2-Oxocarboxylic acid metabolism
FAnC58,Glutamic Acid,cell.neg,56-86-0,C00025,Neuroactive ligand-receptor interaction
FApC41,Glutamic Acid,cell.pos,56-86-0,C00025,Neuroactive ligand-receptor interaction
FAnM33,Glutamic Acid,med.neg,56-86-0,C00025,Neuroactive ligand-receptor interaction
FApM24,Glutamic Acid,med.pos,56-86-0,C00025,Neuroactive ligand-receptor interaction
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Biosynthesis of terpenoids and steroids
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Biosynthesis of terpenoids and steroids
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Biosynthesis of terpenoids and steroids
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,Carbon metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Carbon metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,Carbon metabolism
FAnC6,Pyruvate,cell.neg,127-17-3,C00022,2-Oxocarboxylic acid metabolism
FAnC211,Acetyl-CoA,cell.neg,72-89-9,C00024,Fatty acid metabolism
FAnM4,Pyruvate,med.neg,127-17-3,C00022,2-Oxocarboxylic acid metabolism
