compound_short,compound_full_exp,mode,cas_id,KEGG,path_name
hVPA_FApM17,Aspartic Acid,med.pos,56-84-8,C00049,Neuroactive ligand-receptor interaction
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Nicotinate and nicotinamide metabolism
hVPA_FAnC40,2-Oxoglutaric Acid (alpha-KG),cell.neg,328-50-7,C00026,2-Oxocarboxylic acid metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Nicotinate and nicotinamide metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Nicotinate and nicotinamide metabolism
hVPA_FAnC44,Glutamic Acid,cell.neg,56-86-0,C00025,Neuroactive ligand-receptor interaction
hVPA_FApC47,Glutamic Acid,cell.pos,56-86-0,C00025,Neuroactive ligand-receptor interaction
hVPA_FAnM25,Glutamic Acid,med.neg,56-86-0,C00025,Neuroactive ligand-receptor interaction
hVPA_FApM25,Glutamic Acid,med.pos,56-86-0,C00025,Neuroactive ligand-receptor interaction
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Biosynthesis of terpenoids and steroids
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Biosynthesis of terpenoids and steroids
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Biosynthesis of terpenoids and steroids
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Biosynthesis of terpenoids and steroids
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Biosynthesis of terpenoids and steroids
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,Carbon metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Carbon metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,Carbon metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Carbon metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,Carbon metabolism
hVPA_FAnC3,Pyruvate,cell.neg,127-17-3,C00022,2-Oxocarboxylic acid metabolism
hVPA_FAnC139,Acetyl-CoA,cell.neg,72-89-9,C00024,Fatty acid metabolism
hVPA_FApC2,Pyruvate,cell.pos,127-17-3,C00022,2-Oxocarboxylic acid metabolism
hVPA_FApC144,Acetyl-CoA,cell.pos,72-89-9,C00024,Fatty acid metabolism
hVPA_FAnM2,Pyruvate,med.neg,127-17-3,C00022,2-Oxocarboxylic acid metabolism
hVPA_FApC106,"3',5'-cAMP",cell.pos,60-92-4,C00575,Thyroid hormone synthesis
